 time            v(clk)          v(D)            v(Dn)           v(Q0)           v(Qn0)          v(Q1)           v(Qn1)          v(Q2)           v(Qn2)          v(Q3)           v(Qn3)         
 1.05745000e-07  1.34100000e+00  0.00000000e+00  1.80000000e+00  2.64780311e-03  1.86672878e+00  2.63860974e-03  1.86671460e+00  2.65021214e-03  1.84223806e+00  9.01334655e-02  5.11352934e-01 
 1.05755000e-07  1.35900000e+00  0.00000000e+00  1.80000000e+00  2.63136246e-03  1.86877646e+00  2.62379134e-03  1.86876259e+00  2.63050101e-03  1.84424425e+00  6.45993806e-02  5.48308811e-01 
 1.05765000e-07  1.37700000e+00  0.00000000e+00  1.80000000e+00  2.61413940e-03  1.87077173e+00  2.60801686e-03  1.87075813e+00  2.61354989e-03  1.84618125e+00  4.74704879e-02  5.81643097e-01 
 1.05775000e-07  1.39500000e+00  0.00000000e+00  1.80000000e+00  2.59810152e-03  1.87271377e+00  2.59332935e-03  1.87270040e+00  2.59533437e-03  1.84805218e+00  3.58266659e-02  6.11185369e-01 
 1.05785000e-07  1.41300000e+00  0.00000000e+00  1.80000000e+00  2.58155019e-03  1.87460210e+00  2.57788167e-03  1.87458890e+00  2.58004013e-03  1.84986245e+00  2.79374328e-02  6.37311730e-01 
 1.05795000e-07  1.43100000e+00  0.00000000e+00  1.80000000e+00  2.56628672e-03  1.87643711e+00  2.56358679e-03  1.87642405e+00  2.56367916e-03  1.85161543e+00  2.24007222e-02  6.60450787e-01 
 1.05805000e-07  1.44900000e+00  0.00000000e+00  1.80000000e+00  2.55070388e-03  1.87821949e+00  2.54873302e-03  1.87820652e+00  2.54995498e-03  1.85331527e+00  1.85436355e-02  6.81176325e-01 
 1.05815000e-07  1.46700000e+00  0.00000000e+00  1.80000000e+00  2.53645630e-03  1.87995053e+00  2.53510240e-03  1.87993763e+00  2.53512002e-03  1.85496412e+00  1.57225734e-02  6.99878426e-01 
 1.05825000e-07  1.48500000e+00  0.00000000e+00  1.80000000e+00  2.52202559e-03  1.88163174e+00  2.52109389e-03  1.88161887e+00  2.52264595e-03  1.85656518e+00  1.37197661e-02  7.16993013e-01 
 1.05835000e-07  1.50300000e+00  0.00000000e+00  1.80000000e+00  2.50893476e-03  1.88326501e+00  2.50835622e-03  1.88325216e+00  2.50911877e-03  1.85812041e+00  1.21951570e-02  7.32776875e-01 
 1.05845000e-07  1.52100000e+00  0.00000000e+00  1.80000000e+00  2.49575004e-03  1.88485237e+00  2.49538064e-03  1.88483952e+00  2.49780937e-03  1.85963295e+00  1.11031972e-02  7.47536953e-01 
 1.05855000e-07  1.53900000e+00  0.00000000e+00  1.80000000e+00  2.48387616e-03  1.88639608e+00  2.48368728e-03  1.88638321e+00  2.48556895e-03  1.86110495e+00  1.02327555e-02  7.61431297e-01 
 1.05865000e-07  1.55700000e+00  0.00000000e+00  1.80000000e+00  2.47195993e-03  1.88789845e+00  2.47184973e-03  1.88788556e+00  2.47543263e-03  1.86253957e+00  9.60922589e-03  7.74674494e-01 
 1.05875000e-07  1.57500000e+00  0.00000000e+00  1.80000000e+00  2.46130012e-03  1.88936188e+00  2.46126965e-03  1.88934896e+00  2.46446597e-03  1.86393901e+00  9.08458496e-03  7.87355612e-01 
 1.05885000e-07  1.59300000e+00  0.00000000e+00  1.80000000e+00  2.45062058e-03  1.89078878e+00  2.45059817e-03  1.89077584e+00  2.45547183e-03  1.86530625e+00  8.71451376e-03  7.99623240e-01 
 1.05895000e-07  1.61100000e+00  0.00000000e+00  1.80000000e+00  2.44112540e-03  1.89218154e+00  2.44113069e-03  1.89216856e+00  2.44571375e-03  1.86664335e+00  8.38464541e-03  8.11520531e-01 
 1.05905000e-07  1.62900000e+00  0.00000000e+00  1.80000000e+00  2.43161226e-03  1.89354251e+00  2.43159328e-03  1.89352950e+00  2.43778266e-03  1.86795303e+00  8.16141142e-03  8.23155810e-01 
 1.05915000e-07  1.64700000e+00  0.00000000e+00  1.80000000e+00  2.42320084e-03  1.89487395e+00  2.42318712e-03  1.89486090e+00  2.42913113e-03  1.86923715e+00  7.94860654e-03  8.34552820e-01 
 1.05925000e-07  1.66500000e+00  0.00000000e+00  1.80000000e+00  2.41475957e-03  1.89617808e+00  2.41471117e-03  1.89616501e+00  2.42215806e-03  1.87049811e+00  7.81338279e-03  8.45806263e-01 
 1.05935000e-07  1.68300000e+00  0.00000000e+00  1.80000000e+00  2.40733271e-03  1.89745695e+00  2.40728325e-03  1.89744385e+00  2.41449534e-03  1.87173752e+00  7.67024665e-03  8.56939765e-01 
 1.05945000e-07  1.70100000e+00  0.00000000e+00  1.80000000e+00  2.39985629e-03  1.89871259e+00  2.39977291e-03  1.89869947e+00  2.40836673e-03  1.87295750e+00  7.58386878e-03  8.68043670e-01 
 1.05955000e-07  1.71900000e+00  0.00000000e+00  1.80000000e+00  2.39330704e-03  1.89994681e+00  2.39322388e-03  1.89993366e+00  2.40157288e-03  1.87415942e+00  7.47750911e-03  8.79139142e-01 
 1.05965000e-07  1.73700000e+00  0.00000000e+00  1.80000000e+00  2.38668519e-03  1.90116141e+00  2.38657346e-03  1.90114824e+00  2.39617686e-03  1.87534508e+00  7.41335642e-03  8.90303418e-01 
 1.05975000e-07  1.75500000e+00  0.00000000e+00  1.80000000e+00  2.38090662e-03  1.90235795e+00  2.38079912e-03  1.90234477e+00  2.39013731e-03  1.87651565e+00  7.32260556e-03  9.01544381e-01 
 1.05985000e-07  1.77300000e+00  0.00000000e+00  1.80000000e+00  2.37503220e-03  1.90353801e+00  2.37490256e-03  1.90352481e+00  2.38536924e-03  1.87767265e+00  7.26303503e-03  9.12935235e-01 
 1.05995000e-07  1.79100000e+00  0.00000000e+00  1.80000000e+00  2.36992261e-03  1.90470291e+00  2.36980142e-03  1.90468970e+00  2.37997898e-03  1.87881705e+00  7.11441111e-03  9.25072774e-01 
 1.06000000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  2.36717809e-03  1.90528010e+00  2.36704213e-03  1.90526688e+00  2.37804438e-03  1.87938496e+00  7.06287897e-03  9.31209840e-01 
 1.06001000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  2.11478317e-03  1.90521198e+00  2.11464081e-03  1.90519876e+00  2.12531042e-03  1.87931551e+00  6.74413844e-03  9.32097986e-01 
 1.06003000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.62897206e-03  1.90507530e+00  1.62877990e-03  1.90506207e+00  1.63903296e-03  1.87917633e+00  6.07869681e-03  9.33809791e-01 
 1.06007000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  9.27636105e-04  1.90490053e+00  9.27296061e-04  1.90488725e+00  9.35457340e-04  1.87899697e+00  4.89619871e-03  9.37036179e-01 
 1.06015000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  2.43784735e-04  1.90477314e+00  2.43264930e-04  1.90475981e+00  2.46904247e-04  1.87886369e+00  3.29709060e-03  9.42846752e-01 
 1.06025000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  2.70026052e-05  1.90477289e+00  2.64932834e-05  1.90475957e+00  2.74929282e-05  1.87886080e+00  2.29334886e-03  9.49063285e-01 
 1.06035000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -3.40251739e-07  1.90479571e+00 -7.34289949e-07  1.90478243e+00 -5.56554058e-07  1.87888308e+00  1.81631483e-03  9.54269048e-01 
 1.06045000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -7.25128342e-06  1.90480325e+00 -7.52854346e-06  1.90479000e+00 -7.47093952e-06  1.87889075e+00  1.53288690e-03  9.58643773e-01 
 1.06055000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -2.50770460e-06  1.90480918e+00 -2.68338883e-06  1.90479595e+00 -2.69977696e-06  1.87889687e+00  1.34427112e-03  9.62372963e-01 
 1.06065000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -4.27250190e-06  1.90480820e+00 -4.39671017e-06  1.90479499e+00 -4.36813883e-06  1.87889616e+00  1.19363258e-03  9.65597566e-01 
 1.06075000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -1.73692911e-07  1.90481033e+00 -2.48372251e-07  1.90479712e+00 -2.59990498e-07  1.87889848e+00  1.07999883e-03  9.68449083e-01 
 1.06085000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -2.35798660e-06  1.90480807e+00 -2.41289883e-06  1.90479487e+00 -2.38318431e-06  1.87889646e+00  9.80785232e-04  9.71003508e-01 
 1.06095000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  7.87247991e-07  1.90480953e+00  7.53467395e-07  1.90479633e+00  7.45539618e-07  1.87889810e+00  9.03943874e-04  9.73335304e-01 
 1.06105000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -1.41963671e-06  1.90480727e+00 -1.44462483e-06  1.90479407e+00 -1.41560012e-06  1.87889605e+00  8.34854341e-04  9.75484671e-01 
 1.06115000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.13532169e-06  1.90480850e+00  1.12039141e-06  1.90479531e+00  1.11251662e-06  1.87889745e+00  7.81683501e-04  9.77497262e-01 
 1.06125000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -9.94990164e-07  1.90480642e+00 -1.00637661e-06  1.90479322e+00 -9.80328764e-07  1.87889554e+00  7.32275034e-04  9.79392766e-01 
 1.06135000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.19933132e-06  1.90480748e+00  1.19238468e-06  1.90479429e+00  1.18817935e-06  1.87889678e+00  6.94465918e-04  9.81200222e-01 
 1.06145000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -8.33996894e-07  1.90480556e+00 -8.38996326e-07  1.90479236e+00 -8.14624070e-07  1.87889506e+00  6.58285847e-04  9.82929524e-01 
 1.06155000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.08139431e-06  1.90480649e+00  1.07817154e-06  1.90479330e+00  1.07462196e-06  1.87889618e+00  6.30272099e-04  9.84597788e-01 
 1.06165000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -7.15069040e-07  1.90480472e+00 -7.17012102e-07  1.90479152e+00 -6.94725077e-07  1.87889460e+00  6.01669507e-04  9.86207183e-01 
 1.06175000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.01766842e-06  1.90480552e+00  1.01605768e-06  1.90479232e+00  1.01334879e-06  1.87889558e+00  5.79774727e-04  9.87771716e-01 
 1.06185000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -5.70263103e-07  1.90480386e+00 -5.70832364e-07  1.90479066e+00 -5.49787212e-07  1.87889411e+00  5.56035111e-04  9.89288877e-01 
 1.06195000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.00934465e-06  1.90480453e+00  1.00855263e-06  1.90479133e+00  1.00714001e-06  1.87889497e+00  5.38078018e-04  9.90770751e-01 
 1.06205000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -4.86410241e-07  1.90480297e+00 -4.86545111e-07  1.90478978e+00 -4.66628970e-07  1.87889360e+00  5.18259861e-04  9.92214352e-01 
 1.06215000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  9.31464434e-07  1.90480354e+00  9.31007527e-07  1.90479035e+00  9.30244688e-07  1.87889435e+00  5.02982571e-04  9.93627570e-01 
 1.06225000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -4.33393974e-07  1.90480209e+00 -4.33371987e-07  1.90478890e+00 -4.14687965e-07  1.87889309e+00  4.85695349e-04  9.95006965e-01 
 1.06235000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  8.57631187e-07  1.90480257e+00  8.57304710e-07  1.90478938e+00  8.57085151e-07  1.87889375e+00  4.72286198e-04  9.96359013e-01 
 1.06245000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -3.89544633e-07  1.90480121e+00 -3.89446919e-07  1.90478802e+00 -3.71867408e-07  1.87889258e+00  4.56849361e-04  9.97680159e-01 
 1.06255000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  7.90311027e-07  1.90480161e+00  7.89830707e-07  1.90478842e+00  7.90107061e-07  1.87889317e+00  4.44837481e-04  9.98975952e-01 
 1.06265000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -3.50749720e-07  1.90480034e+00 -3.50873230e-07  1.90478714e+00 -3.34271611e-07  1.87889207e+00  4.30858167e-04  1.00024295e+00 
 1.06275000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  7.29402330e-07  1.90480066e+00  7.28741133e-07  1.90478747e+00  7.29475015e-07  1.87889258e+00  4.19958292e-04  1.00148605e+00 
 1.06285000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -3.15901603e-07  1.90479946e+00 -3.16182187e-07  1.90478626e+00 -3.00448262e-07  1.87889156e+00  4.07190352e-04  1.00270204e+00 
 1.06295000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  6.73949692e-07  1.90479972e+00  6.73689343e-07  1.90478653e+00  6.74847175e-07  1.87889201e+00  3.97220932e-04  1.00389531e+00 
 1.06305000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -2.84379706e-07  1.90479858e+00 -2.84622057e-07  1.90478539e+00 -2.69660873e-07  1.87889105e+00  3.85498745e-04  1.00506293e+00 
 1.06315000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  6.24696040e-07  1.90479879e+00  6.24145620e-07  1.90478560e+00  6.25697321e-07  1.87889144e+00  3.76336237e-04  1.00620890e+00 
 1.06325000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -2.55079217e-07  1.90479771e+00 -2.55725281e-07  1.90478451e+00 -2.41454743e-07  1.87889054e+00  3.65539565e-04  1.00733055e+00 
 1.06335000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  5.80250040e-07  1.90479786e+00  5.79546023e-07  1.90478467e+00  5.81464127e-07  1.87889088e+00  3.57093116e-04  1.00843156e+00 
 1.06345000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -2.28531486e-07  1.90479683e+00 -2.29159821e-07  1.90478364e+00 -2.15508602e-07  1.87889003e+00  3.47128020e-04  1.00950951e+00 
 1.06355000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  5.39593864e-07  1.90479694e+00  5.39354159e-07  1.90478375e+00  5.41613499e-07  1.87889033e+00  3.39325685e-04  1.01056780e+00 
 1.06365000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -2.04253852e-07  1.90479596e+00 -2.04668581e-07  1.90478276e+00 -1.91574319e-07  1.87888952e+00  3.30114206e-04  1.01160425e+00 
 1.06375000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  5.03594490e-07  1.90479603e+00  5.03082784e-07  1.90478283e+00  5.05660183e-07  1.87888977e+00  3.22895580e-04  1.01262199e+00 
 1.06385000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -1.81466763e-07  1.90479508e+00 -1.82041342e-07  1.90478189e+00 -1.69449286e-07  1.87888901e+00  3.14370209e-04  1.01361906e+00 
 1.06395000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.70531366e-07  1.90479511e+00  4.70298219e-07  1.90478192e+00  4.73172098e-07  1.87888923e+00  3.07682538e-04  1.01459835e+00 
 1.06405000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -1.60826719e-07  1.90479421e+00 -1.61100550e-07  1.90478101e+00 -1.48962451e-07  1.87888850e+00  2.99783266e-04  1.01555809e+00 
 1.06415000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.40727544e-07  1.90479420e+00  4.40617493e-07  1.90478101e+00  4.43767873e-07  1.87888868e+00  2.93579409e-04  1.01650097e+00 
 1.06425000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -1.41488743e-07  1.90479333e+00 -1.41693333e-07  1.90478014e+00 -1.29966446e-07  1.87888799e+00  2.86252121e-04  1.01742536e+00 
 1.06435000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.08953213e-07  1.90479330e+00  4.08841572e-07  1.90478011e+00  4.12224903e-07  1.87888814e+00  2.80489461e-04  1.01833376e+00 
 1.06445000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -1.28210227e-07  1.90479246e+00 -1.28431354e-07  1.90477927e+00 -1.17316497e-07  1.87888748e+00  2.73685029e-04  1.01922469e+00 
 1.06455000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  3.86231349e-07  1.90479240e+00  3.86141928e-07  1.90477921e+00  3.89769924e-07  1.87888760e+00  2.68324858e-04  1.02010047e+00 
 1.06465000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -1.11475980e-07  1.90479159e+00 -1.11615204e-07  1.90477840e+00 -1.00853633e-07  1.87888697e+00  2.61998568e-04  1.02095976e+00 
 1.06475000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  3.65787262e-07  1.90479150e+00  3.65726245e-07  1.90477831e+00  3.69593907e-07  1.87888707e+00  2.57005688e-04  1.02180469e+00 
 1.06485000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -9.55455756e-08  1.90479071e+00 -9.56380477e-08  1.90477752e+00 -8.51757775e-08  1.87888646e+00  2.51116830e-04  1.02263404e+00 
 1.06495000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  3.46997740e-07  1.90479060e+00  3.46950674e-07  1.90477741e+00  3.51038894e-07  1.87888653e+00  2.46459260e-04  1.02344979e+00 
 1.06505000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -8.06680551e-08  1.90478984e+00 -8.07296694e-08  1.90477665e+00 -7.05368318e-08  1.87888595e+00  2.40970795e-04  1.02425082e+00 
 1.06515000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  3.29707308e-07  1.90478971e+00  3.29666756e-07  1.90477652e+00  3.33958918e-07  1.87888600e+00  2.36619515e-04  1.02503897e+00 
 1.06525000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -6.68140910e-08  1.90478896e+00 -6.68528053e-08  1.90477577e+00 -5.69055561e-08  1.87888543e+00  2.31497772e-04  1.02581320e+00 
 1.06535000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  3.13780294e-07  1.90478881e+00  3.13742755e-07  1.90477562e+00  3.18223888e-07  1.87888546e+00  2.27426489e-04  1.02657523e+00 
 1.06545000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -5.39184377e-08  1.90478809e+00 -5.39389583e-08  1.90477490e+00 -4.42164301e-08  1.87888492e+00  2.22640889e-04  1.02732410e+00 
 1.06555000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  2.98259310e-07  1.90478791e+00  2.98245283e-07  1.90477473e+00  3.03715465e-07  1.87888493e+00  2.18825806e-04  1.02806141e+00 
 1.06565000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -4.29409161e-08  1.90478721e+00 -4.29357254e-08  1.90477402e+00 -3.24029815e-08  1.87888440e+00  2.14348592e-04  1.02878626e+00 
 1.06575000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  2.84901541e-07  1.90478702e+00  2.84880570e-07  1.90477383e+00  2.89795065e-07  1.87888439e+00  2.10768191e-04  1.02950015e+00 
 1.06585000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -3.16079620e-08  1.90478633e+00 -3.15941973e-08  1.90477314e+00 -2.21369574e-08  1.87888388e+00  2.06574178e-04  1.03020225e+00 
 1.06595000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  2.72707729e-07  1.90478613e+00  2.72677690e-07  1.90477294e+00  2.77603024e-07  1.87888386e+00  2.03209013e-04  1.03089394e+00 
 1.06605000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -2.10216564e-08  1.90478545e+00 -2.10014734e-08  1.90477226e+00 -1.17579356e-08  1.87888336e+00  1.99275349e-04  1.03157447e+00 
 1.06615000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  2.61411487e-07  1.90478523e+00  2.61373948e-07  1.90477205e+00  2.66437283e-07  1.87888333e+00  1.96107847e-04  1.03224511e+00 
 1.06625000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -1.11674373e-08  1.90478457e+00 -1.11421666e-08  1.90477138e+00 -2.06847445e-09  1.87888285e+00  1.92413794e-04  1.03290517e+00 
 1.06635000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  2.50938191e-07  1.90478434e+00  2.50894603e-07  1.90477115e+00  2.56088877e-07  1.87888280e+00  1.89428071e-04  1.03355583e+00 
 1.06645000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00 -1.99794977e-09  1.90478369e+00 -1.96877389e-09  1.90477050e+00  6.95097066e-09  1.87888233e+00  1.85954800e-04  1.03419646e+00 
 1.06655000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  2.41223645e-07  1.90478345e+00  2.41175278e-07  1.90477026e+00  2.46491341e-07  1.87888227e+00  1.83136495e-04  1.03482814e+00 
 1.06665000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  6.53347440e-09  1.90478281e+00  6.56553242e-09  1.90476962e+00  1.53438598e-08  1.87888181e+00  1.79866899e-04  1.03545031e+00 
 1.06675000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  2.32209662e-07  1.90478256e+00  2.32157638e-07  1.90476937e+00  2.37586893e-07  1.87888173e+00  1.77203016e-04  1.03606396e+00 
 1.06685000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.44706241e-08  1.90478193e+00  1.45046998e-08  1.90476874e+00  2.31526725e-08  1.87888129e+00  1.74121543e-04  1.03666856e+00 
 1.06695000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  2.23843317e-07  1.90478167e+00  2.23788615e-07  1.90476848e+00  2.29323022e-07  1.87888120e+00  1.71600311e-04  1.03726506e+00 
 1.06705000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  2.18542749e-08  1.90478105e+00  2.18896491e-08  1.90476786e+00  3.04172794e-08  1.87888077e+00  1.68692806e-04  1.03785296e+00 
 1.06715000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  2.16076292e-07  1.90478078e+00  2.16019772e-07  1.90476759e+00  2.21651837e-07  1.87888067e+00  1.66303555e-04  1.03843312e+00 
 1.06725000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  2.87223407e-08  1.90478017e+00  2.87584186e-08  1.90476698e+00  3.71748397e-08  1.87888025e+00  1.63557124e-04  1.03900510e+00 
 1.06735000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  2.08864369e-07  1.90477989e+00  2.08806760e-07  1.90476670e+00  2.14529514e-07  1.87888014e+00  1.61290167e-04  1.03956971e+00 
 1.06745000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  3.51100796e-08  1.90477929e+00  3.51463735e-08  1.90476610e+00  4.34599472e-08  1.87887972e+00  1.58693052e-04  1.04012652e+00 
 1.06755000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  2.02166959e-07  1.90477900e+00  2.02108884e-07  1.90476581e+00  2.07915859e-07  1.87887961e+00  1.56539587e-04  1.04067629e+00 
 1.06765000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.10503002e-08  1.90477841e+00  4.10864135e-08  1.90476522e+00  4.93048179e-08  1.87887920e+00  1.54081053e-04  1.04121863e+00 
 1.06775000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.95946740e-07  1.90477811e+00  1.95888720e-07  1.90476492e+00  2.01773915e-07  1.87887908e+00  1.52033069e-04  1.04175424e+00 
 1.06785000e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.51671084e-08  1.90477752e+00  4.52097715e-08  1.90476434e+00  5.33796709e-08  1.87887868e+00  1.49703303e-04  1.04228277e+00 
